,Country/Region,date,confirmed,deaths,recovered
3071,Gabon,2020-02-07,0,0,0
3072,Gambia,2020-02-07,0,0,0
3073,Georgia,2020-02-07,0,0,0
3074,Germany,2020-02-07,13,0,0
3075,Ghana,2020-02-07,0,0,0
3076,Greece,2020-02-07,0,0,0
3077,Grenada,2020-02-07,0,0,0
3078,Guatemala,2020-02-07,0,0,0
3079,Guinea,2020-02-07,0,0,0
3080,Guinea-Bissau,2020-02-07,0,0,0
3081,Guyana,2020-02-07,0,0,0
3082,Haiti,2020-02-07,0,0,0
3083,Holy See,2020-02-07,0,0,0
3084,Honduras,2020-02-07,0,0,0
3085,Hungary,2020-02-07,0,0,0
3086,Iceland,2020-02-07,0,0,0
3087,India,2020-02-07,3,0,0
3088,Indonesia,2020-02-07,0,0,0
3089,Iran,2020-02-07,0,0,0
3090,Iraq,2020-02-07,0,0,0
3091,Ireland,2020-02-07,0,0,0
3092,Israel,2020-02-07,0,0,0
3093,Italy,2020-02-07,3,0,0
3094,Jamaica,2020-02-07,0,0,0
3095,Japan,2020-02-07,25,0,1
3096,Jordan,2020-02-07,0,0,0
3097,Kazakhstan,2020-02-07,0,0,0
3098,Kenya,2020-02-07,0,0,0
3099,"Korea, South",2020-02-07,24,0,1
3100,Kosovo,2020-02-07,0,0,0
3101,Kuwait,2020-02-07,0,0,0
3102,Kyrgyzstan,2020-02-07,0,0,0
3103,Laos,2020-02-07,0,0,0
3104,Latvia,2020-02-07,0,0,0
3105,Lebanon,2020-02-07,0,0,0
3106,Lesotho,2020-02-07,0,0,0
3107,Liberia,2020-02-07,0,0,0
3108,Libya,2020-02-07,0,0,0
3109,Liechtenstein,2020-02-07,0,0,0
3110,Lithuania,2020-02-07,0,0,0
3111,Luxembourg,2020-02-07,0,0,0
3112,MS Zaandam,2020-02-07,0,0,0
3113,Madagascar,2020-02-07,0,0,0
3114,Malawi,2020-02-07,0,0,0
3115,Malaysia,2020-02-07,12,0,1
3116,Maldives,2020-02-07,0,0,0
3117,Mali,2020-02-07,0,0,0
3118,Malta,2020-02-07,0,0,0
3119,Mauritania,2020-02-07,0,0,0
3120,Mauritius,2020-02-07,0,0,0
3121,Mexico,2020-02-07,0,0,0
3122,Moldova,2020-02-07,0,0,0
3123,Monaco,2020-02-07,0,0,0
3124,Mongolia,2020-02-07,0,0,0
3125,Montenegro,2020-02-07,0,0,0
3126,Morocco,2020-02-07,0,0,0
3127,Mozambique,2020-02-07,0,0,0
3128,Namibia,2020-02-07,0,0,0
3129,Nepal,2020-02-07,1,0,0
3130,Netherlands,2020-02-07,0,0,0
3131,New Zealand,2020-02-07,0,0,0
3132,Nicaragua,2020-02-07,0,0,0
3133,Niger,2020-02-07,0,0,0
3134,Nigeria,2020-02-07,0,0,0
3135,North Macedonia,2020-02-07,0,0,0
3136,Norway,2020-02-07,0,0,0
3137,Oman,2020-02-07,0,0,0
3138,Pakistan,2020-02-07,0,0,0
3139,Panama,2020-02-07,0,0,0
3140,Papua New Guinea,2020-02-07,0,0,0
3141,Paraguay,2020-02-07,0,0,0
3142,Peru,2020-02-07,0,0,0
3143,Philippines,2020-02-07,3,1,0
3144,Poland,2020-02-07,0,0,0
3145,Portugal,2020-02-07,0,0,0
3146,Qatar,2020-02-07,0,0,0
3147,Romania,2020-02-07,0,0,0
3148,Russia,2020-02-07,2,0,0
3149,Rwanda,2020-02-07,0,0,0
3150,Saint Kitts and Nevis,2020-02-07,0,0,0
3151,Saint Lucia,2020-02-07,0,0,0
3152,Saint Vincent and the Grenadines,2020-02-07,0,0,0
3153,San Marino,2020-02-07,0,0,0
3154,Sao Tome and Principe,2020-02-07,0,0,0
3155,Saudi Arabia,2020-02-07,0,0,0
3156,Senegal,2020-02-07,0,0,0
3157,Serbia,2020-02-07,0,0,0
3158,Seychelles,2020-02-07,0,0,0
3159,Sierra Leone,2020-02-07,0,0,0
3160,Singapore,2020-02-07,30,0,0
3161,Slovakia,2020-02-07,0,0,0
3162,Slovenia,2020-02-07,0,0,0
3163,Somalia,2020-02-07,0,0,0
3164,South Africa,2020-02-07,0,0,0
3165,South Sudan,2020-02-07,0,0,0
3166,Spain,2020-02-07,1,0,0
3167,Sri Lanka,2020-02-07,1,0,0
3168,Sudan,2020-02-07,0,0,0
3169,Suriname,2020-02-07,0,0,0
3170,Sweden,2020-02-07,1,0,0
3171,Switzerland,2020-02-07,0,0,0
3172,Syria,2020-02-07,0,0,0
3173,Taiwan*,2020-02-07,16,0,1
3174,Tajikistan,2020-02-07,0,0,0
3175,Tanzania,2020-02-07,0,0,0
3176,Thailand,2020-02-07,25,0,5
3177,Timor-Leste,2020-02-07,0,0,0
3178,Togo,2020-02-07,0,0,0
3179,Trinidad and Tobago,2020-02-07,0,0,0
3180,Tunisia,2020-02-07,0,0,0
3181,Turkey,2020-02-07,0,0,0
3182,US,2020-02-07,11,0,0
3183,Uganda,2020-02-07,0,0,0
3184,Ukraine,2020-02-07,0,0,0
3185,United Arab Emirates,2020-02-07,5,0,0
3186,United Kingdom,2020-02-07,3,0,0
3187,Uruguay,2020-02-07,0,0,0
3188,Uzbekistan,2020-02-07,0,0,0
3189,Venezuela,2020-02-07,0,0,0
3190,Vietnam,2020-02-07,10,0,1
3191,West Bank and Gaza,2020-02-07,0,0,0
3192,Western Sahara,2020-02-07,0,0,0
3193,Yemen,2020-02-07,0,0,0
3194,Zambia,2020-02-07,0,0,0
3195,Zimbabwe,2020-02-07,0,0,0
3196,Afghanistan,2020-02-08,0,0,0
3197,Albania,2020-02-08,0,0,0
3198,Algeria,2020-02-08,0,0,0
3199,Andorra,2020-02-08,0,0,0
3200,Angola,2020-02-08,0,0,0
3201,Antigua and Barbuda,2020-02-08,0,0,0
3202,Argentina,2020-02-08,0,0,0
3203,Armenia,2020-02-08,0,0,0
3204,Australia,2020-02-08,15,0,2
3205,Austria,2020-02-08,0,0,0
3206,Azerbaijan,2020-02-08,0,0,0
3207,Bahamas,2020-02-08,0,0,0
3208,Bahrain,2020-02-08,0,0,0
3209,Bangladesh,2020-02-08,0,0,0
3210,Barbados,2020-02-08,0,0,0
3211,Belarus,2020-02-08,0,0,0
3212,Belgium,2020-02-08,1,0,0
3213,Belize,2020-02-08,0,0,0
3214,Benin,2020-02-08,0,0,0
3215,Bhutan,2020-02-08,0,0,0
3216,Bolivia,2020-02-08,0,0,0
3217,Bosnia and Herzegovina,2020-02-08,0,0,0
3218,Botswana,2020-02-08,0,0,0
3219,Brazil,2020-02-08,0,0,0
3220,Brunei,2020-02-08,0,0,0
3221,Bulgaria,2020-02-08,0,0,0
3222,Burkina Faso,2020-02-08,0,0,0
3223,Burma,2020-02-08,0,0,0
3224,Burundi,2020-02-08,0,0,0
3225,Cabo Verde,2020-02-08,0,0,0
3226,Cambodia,2020-02-08,1,0,0
3227,Cameroon,2020-02-08,0,0,0
3228,Canada,2020-02-08,7,0,0
3229,Central African Republic,2020-02-08,0,0,0
3230,Chad,2020-02-08,0,0,0
3231,Chile,2020-02-08,0,0,0
3232,China,2020-02-08,36814,805,2596
3233,Colombia,2020-02-08,0,0,0
3234,Comoros,2020-02-08,0,0,0
3235,Congo (Brazzaville),2020-02-08,0,0,0
3236,Congo (Kinshasa),2020-02-08,0,0,0
3237,Costa Rica,2020-02-08,0,0,0
3238,Cote d'Ivoire,2020-02-08,0,0,0
3239,Croatia,2020-02-08,0,0,0
3240,Cuba,2020-02-08,0,0,0
3241,Cyprus,2020-02-08,0,0,0
3242,Czechia,2020-02-08,0,0,0
3243,Denmark,2020-02-08,0,0,0
3244,Diamond Princess,2020-02-08,61,0,0
3245,Djibouti,2020-02-08,0,0,0
3246,Dominica,2020-02-08,0,0,0
3247,Dominican Republic,2020-02-08,0,0,0
3248,Ecuador,2020-02-08,0,0,0
3249,Egypt,2020-02-08,0,0,0
3250,El Salvador,2020-02-08,0,0,0
3251,Equatorial Guinea,2020-02-08,0,0,0
3252,Eritrea,2020-02-08,0,0,0
3253,Estonia,2020-02-08,0,0,0
3254,Eswatini,2020-02-08,0,0,0
3255,Ethiopia,2020-02-08,0,0,0
3256,Fiji,2020-02-08,0,0,0
3257,Finland,2020-02-08,1,0,0
3258,France,2020-02-08,11,0,0
3259,Gabon,2020-02-08,0,0,0
3260,Gambia,2020-02-08,0,0,0
3261,Georgia,2020-02-08,0,0,0
3262,Germany,2020-02-08,13,0,0
3263,Ghana,2020-02-08,0,0,0
3264,Greece,2020-02-08,0,0,0
3265,Grenada,2020-02-08,0,0,0
3266,Guatemala,2020-02-08,0,0,0
3267,Guinea,2020-02-08,0,0,0
3268,Guinea-Bissau,2020-02-08,0,0,0
3269,Guyana,2020-02-08,0,0,0
3270,Haiti,2020-02-08,0,0,0
3271,Holy See,2020-02-08,0,0,0
3272,Honduras,2020-02-08,0,0,0
3273,Hungary,2020-02-08,0,0,0
3274,Iceland,2020-02-08,0,0,0
3275,India,2020-02-08,3,0,0
3276,Indonesia,2020-02-08,0,0,0
3277,Iran,2020-02-08,0,0,0
3278,Iraq,2020-02-08,0,0,0
3279,Ireland,2020-02-08,0,0,0
3280,Israel,2020-02-08,0,0,0
3281,Italy,2020-02-08,3,0,0
3282,Jamaica,2020-02-08,0,0,0
3283,Japan,2020-02-08,25,0,1
3284,Jordan,2020-02-08,0,0,0
3285,Kazakhstan,2020-02-08,0,0,0
3286,Kenya,2020-02-08,0,0,0
3287,"Korea, South",2020-02-08,24,0,1
3288,Kosovo,2020-02-08,0,0,0
3289,Kuwait,2020-02-08,0,0,0
3290,Kyrgyzstan,2020-02-08,0,0,0
3291,Laos,2020-02-08,0,0,0
3292,Latvia,2020-02-08,0,0,0
3293,Lebanon,2020-02-08,0,0,0
3294,Lesotho,2020-02-08,0,0,0
3295,Liberia,2020-02-08,0,0,0
3296,Libya,2020-02-08,0,0,0
3297,Liechtenstein,2020-02-08,0,0,0
3298,Lithuania,2020-02-08,0,0,0
3299,Luxembourg,2020-02-08,0,0,0
3300,MS Zaandam,2020-02-08,0,0,0
3301,Madagascar,2020-02-08,0,0,0
3302,Malawi,2020-02-08,0,0,0
3303,Malaysia,2020-02-08,16,0,1
3304,Maldives,2020-02-08,0,0,0
3305,Mali,2020-02-08,0,0,0
3306,Malta,2020-02-08,0,0,0
3307,Mauritania,2020-02-08,0,0,0
3308,Mauritius,2020-02-08,0,0,0
3309,Mexico,2020-02-08,0,0,0
3310,Moldova,2020-02-08,0,0,0
3311,Monaco,2020-02-08,0,0,0
3312,Mongolia,2020-02-08,0,0,0
3313,Montenegro,2020-02-08,0,0,0
3314,Morocco,2020-02-08,0,0,0
3315,Mozambique,2020-02-08,0,0,0
3316,Namibia,2020-02-08,0,0,0
3317,Nepal,2020-02-08,1,0,0
3318,Netherlands,2020-02-08,0,0,0
3319,New Zealand,2020-02-08,0,0,0
3320,Nicaragua,2020-02-08,0,0,0
3321,Niger,2020-02-08,0,0,0
3322,Nigeria,2020-02-08,0,0,0
3323,North Macedonia,2020-02-08,0,0,0
3324,Norway,2020-02-08,0,0,0
3325,Oman,2020-02-08,0,0,0
3326,Pakistan,2020-02-08,0,0,0
3327,Panama,2020-02-08,0,0,0
3328,Papua New Guinea,2020-02-08,0,0,0
3329,Paraguay,2020-02-08,0,0,0
3330,Peru,2020-02-08,0,0,0
3331,Philippines,2020-02-08,3,1,0
3332,Poland,2020-02-08,0,0,0
3333,Portugal,2020-02-08,0,0,0
3334,Qatar,2020-02-08,0,0,0
3335,Romania,2020-02-08,0,0,0
3336,Russia,2020-02-08,2,0,0
3337,Rwanda,2020-02-08,0,0,0
3338,Saint Kitts and Nevis,2020-02-08,0,0,0
3339,Saint Lucia,2020-02-08,0,0,0
3340,Saint Vincent and the Grenadines,2020-02-08,0,0,0
3341,San Marino,2020-02-08,0,0,0
3342,Sao Tome and Principe,2020-02-08,0,0,0
3343,Saudi Arabia,2020-02-08,0,0,0
3344,Senegal,2020-02-08,0,0,0
3345,Serbia,2020-02-08,0,0,0
3346,Seychelles,2020-02-08,0,0,0
3347,Sierra Leone,2020-02-08,0,0,0
3348,Singapore,2020-02-08,33,0,2
3349,Slovakia,2020-02-08,0,0,0
3350,Slovenia,2020-02-08,0,0,0
3351,Somalia,2020-02-08,0,0,0
3352,South Africa,2020-02-08,0,0,0
3353,South Sudan,2020-02-08,0,0,0
3354,Spain,2020-02-08,1,0,0
3355,Sri Lanka,2020-02-08,1,0,1
3356,Sudan,2020-02-08,0,0,0
3357,Suriname,2020-02-08,0,0,0
3358,Sweden,2020-02-08,1,0,0
3359,Switzerland,2020-02-08,0,0,0
3360,Syria,2020-02-08,0,0,0
3361,Taiwan*,2020-02-08,17,0,1
3362,Tajikistan,2020-02-08,0,0,0
3363,Tanzania,2020-02-08,0,0,0
3364,Thailand,2020-02-08,32,0,10
3365,Timor-Leste,2020-02-08,0,0,0
3366,Togo,2020-02-08,0,0,0
3367,Trinidad and Tobago,2020-02-08,0,0,0
3368,Tunisia,2020-02-08,0,0,0
3369,Turkey,2020-02-08,0,0,0
3370,US,2020-02-08,11,0,0
3371,Uganda,2020-02-08,0,0,0
3372,Ukraine,2020-02-08,0,0,0
3373,United Arab Emirates,2020-02-08,7,0,0
3374,United Kingdom,2020-02-08,3,0,0
3375,Uruguay,2020-02-08,0,0,0
3376,Uzbekistan,2020-02-08,0,0,0
3377,Venezuela,2020-02-08,0,0,0
3378,Vietnam,2020-02-08,13,0,1
3379,West Bank and Gaza,2020-02-08,0,0,0
3380,Western Sahara,2020-02-08,0,0,0
3381,Yemen,2020-02-08,0,0,0
3382,Zambia,2020-02-08,0,0,0
3383,Zimbabwe,2020-02-08,0,0,0
3384,Afghanistan,2020-02-09,0,0,0
3385,Albania,2020-02-09,0,0,0
3386,Algeria,2020-02-09,0,0,0
3387,Andorra,2020-02-09,0,0,0
3388,Angola,2020-02-09,0,0,0
3389,Antigua and Barbuda,2020-02-09,0,0,0
3390,Argentina,2020-02-09,0,0,0
3391,Armenia,2020-02-09,0,0,0
3392,Australia,2020-02-09,15,0,2
3393,Austria,2020-02-09,0,0,0
3394,Azerbaijan,2020-02-09,0,0,0
3395,Bahamas,2020-02-09,0,0,0
3396,Bahrain,2020-02-09,0,0,0
3397,Bangladesh,2020-02-09,0,0,0
3398,Barbados,2020-02-09,0,0,0
3399,Belarus,2020-02-09,0,0,0
3400,Belgium,2020-02-09,1,0,0
3401,Belize,2020-02-09,0,0,0
3402,Benin,2020-02-09,0,0,0
3403,Bhutan,2020-02-09,0,0,0
3404,Bolivia,2020-02-09,0,0,0
3405,Bosnia and Herzegovina,2020-02-09,0,0,0
3406,Botswana,2020-02-09,0,0,0
3407,Brazil,2020-02-09,0,0,0
3408,Brunei,2020-02-09,0,0,0
3409,Bulgaria,2020-02-09,0,0,0
3410,Burkina Faso,2020-02-09,0,0,0
3411,Burma,2020-02-09,0,0,0
3412,Burundi,2020-02-09,0,0,0
3413,Cabo Verde,2020-02-09,0,0,0
3414,Cambodia,2020-02-09,1,0,0
3415,Cameroon,2020-02-09,0,0,0
3416,Canada,2020-02-09,7,0,0
3417,Central African Republic,2020-02-09,0,0,0
3418,Chad,2020-02-09,0,0,0
3419,Chile,2020-02-09,0,0,0
3420,China,2020-02-09,39829,905,3219
3421,Colombia,2020-02-09,0,0,0
3422,Comoros,2020-02-09,0,0,0
3423,Congo (Brazzaville),2020-02-09,0,0,0
3424,Congo (Kinshasa),2020-02-09,0,0,0
3425,Costa Rica,2020-02-09,0,0,0
3426,Cote d'Ivoire,2020-02-09,0,0,0
3427,Croatia,2020-02-09,0,0,0
3428,Cuba,2020-02-09,0,0,0
3429,Cyprus,2020-02-09,0,0,0
3430,Czechia,2020-02-09,0,0,0
3431,Denmark,2020-02-09,0,0,0
3432,Diamond Princess,2020-02-09,64,0,0
3433,Djibouti,2020-02-09,0,0,0
3434,Dominica,2020-02-09,0,0,0
3435,Dominican Republic,2020-02-09,0,0,0
3436,Ecuador,2020-02-09,0,0,0
3437,Egypt,2020-02-09,0,0,0
3438,El Salvador,2020-02-09,0,0,0
3439,Equatorial Guinea,2020-02-09,0,0,0
3440,Eritrea,2020-02-09,0,0,0
3441,Estonia,2020-02-09,0,0,0
3442,Eswatini,2020-02-09,0,0,0
3443,Ethiopia,2020-02-09,0,0,0
3444,Fiji,2020-02-09,0,0,0
3445,Finland,2020-02-09,1,0,0
3446,France,2020-02-09,11,0,0
3447,Gabon,2020-02-09,0,0,0
3448,Gambia,2020-02-09,0,0,0
3449,Georgia,2020-02-09,0,0,0
3450,Germany,2020-02-09,14,0,0
3451,Ghana,2020-02-09,0,0,0
3452,Greece,2020-02-09,0,0,0
3453,Grenada,2020-02-09,0,0,0
3454,Guatemala,2020-02-09,0,0,0
3455,Guinea,2020-02-09,0,0,0
3456,Guinea-Bissau,2020-02-09,0,0,0
3457,Guyana,2020-02-09,0,0,0
3458,Haiti,2020-02-09,0,0,0
3459,Holy See,2020-02-09,0,0,0
3460,Honduras,2020-02-09,0,0,0
3461,Hungary,2020-02-09,0,0,0
3462,Iceland,2020-02-09,0,0,0
3463,India,2020-02-09,3,0,0
3464,Indonesia,2020-02-09,0,0,0
3465,Iran,2020-02-09,0,0,0
3466,Iraq,2020-02-09,0,0,0
3467,Ireland,2020-02-09,0,0,0
3468,Israel,2020-02-09,0,0,0
3469,Italy,2020-02-09,3,0,0
3470,Jamaica,2020-02-09,0,0,0
3471,Japan,2020-02-09,26,0,1
3472,Jordan,2020-02-09,0,0,0
3473,Kazakhstan,2020-02-09,0,0,0
3474,Kenya,2020-02-09,0,0,0
3475,"Korea, South",2020-02-09,25,0,3
3476,Kosovo,2020-02-09,0,0,0
3477,Kuwait,2020-02-09,0,0,0
3478,Kyrgyzstan,2020-02-09,0,0,0
3479,Laos,2020-02-09,0,0,0
3480,Latvia,2020-02-09,0,0,0
3481,Lebanon,2020-02-09,0,0,0
3482,Lesotho,2020-02-09,0,0,0
3483,Liberia,2020-02-09,0,0,0
3484,Libya,2020-02-09,0,0,0
3485,Liechtenstein,2020-02-09,0,0,0
3486,Lithuania,2020-02-09,0,0,0
3487,Luxembourg,2020-02-09,0,0,0
3488,MS Zaandam,2020-02-09,0,0,0
3489,Madagascar,2020-02-09,0,0,0
3490,Malawi,2020-02-09,0,0,0
3491,Malaysia,2020-02-09,16,0,1
3492,Maldives,2020-02-09,0,0,0
3493,Mali,2020-02-09,0,0,0
3494,Malta,2020-02-09,0,0,0
3495,Mauritania,2020-02-09,0,0,0
3496,Mauritius,2020-02-09,0,0,0
3497,Mexico,2020-02-09,0,0,0
3498,Moldova,2020-02-09,0,0,0
3499,Monaco,2020-02-09,0,0,0
3500,Mongolia,2020-02-09,0,0,0
3501,Montenegro,2020-02-09,0,0,0
3502,Morocco,2020-02-09,0,0,0
3503,Mozambique,2020-02-09,0,0,0
3504,Namibia,2020-02-09,0,0,0
3505,Nepal,2020-02-09,1,0,0
3506,Netherlands,2020-02-09,0,0,0
3507,New Zealand,2020-02-09,0,0,0
3508,Nicaragua,2020-02-09,0,0,0
3509,Niger,2020-02-09,0,0,0
3510,Nigeria,2020-02-09,0,0,0
3511,North Macedonia,2020-02-09,0,0,0
3512,Norway,2020-02-09,0,0,0
3513,Oman,2020-02-09,0,0,0
3514,Pakistan,2020-02-09,0,0,0
3515,Panama,2020-02-09,0,0,0
3516,Papua New Guinea,2020-02-09,0,0,0
3517,Paraguay,2020-02-09,0,0,0
3518,Peru,2020-02-09,0,0,0
3519,Philippines,2020-02-09,3,1,0
3520,Poland,2020-02-09,0,0,0
3521,Portugal,2020-02-09,0,0,0
3522,Qatar,2020-02-09,0,0,0
3523,Romania,2020-02-09,0,0,0
3524,Russia,2020-02-09,2,0,0
3525,Rwanda,2020-02-09,0,0,0
3526,Saint Kitts and Nevis,2020-02-09,0,0,0
3527,Saint Lucia,2020-02-09,0,0,0
3528,Saint Vincent and the Grenadines,2020-02-09,0,0,0
3529,San Marino,2020-02-09,0,0,0
3530,Sao Tome and Principe,2020-02-09,0,0,0
3531,Saudi Arabia,2020-02-09,0,0,0
3532,Senegal,2020-02-09,0,0,0
3533,Serbia,2020-02-09,0,0,0
3534,Seychelles,2020-02-09,0,0,0
3535,Sierra Leone,2020-02-09,0,0,0
3536,Singapore,2020-02-09,40,0,2
3537,Slovakia,2020-02-09,0,0,0
3538,Slovenia,2020-02-09,0,0,0
3539,Somalia,2020-02-09,0,0,0
3540,South Africa,2020-02-09,0,0,0
3541,South Sudan,2020-02-09,0,0,0
3542,Spain,2020-02-09,2,0,0
3543,Sri Lanka,2020-02-09,1,0,1
3544,Sudan,2020-02-09,0,0,0
3545,Suriname,2020-02-09,0,0,0
3546,Sweden,2020-02-09,1,0,0
3547,Switzerland,2020-02-09,0,0,0
3548,Syria,2020-02-09,0,0,0
3549,Taiwan*,2020-02-09,18,0,1
3550,Tajikistan,2020-02-09,0,0,0
3551,Tanzania,2020-02-09,0,0,0
3552,Thailand,2020-02-09,32,0,10
3553,Timor-Leste,2020-02-09,0,0,0
3554,Togo,2020-02-09,0,0,0
3555,Trinidad and Tobago,2020-02-09,0,0,0
3556,Tunisia,2020-02-09,0,0,0
3557,Turkey,2020-02-09,0,0,0
3558,US,2020-02-09,11,0,3
3559,Uganda,2020-02-09,0,0,0
3560,Ukraine,2020-02-09,0,0,0
3561,United Arab Emirates,2020-02-09,7,0,0
3562,United Kingdom,2020-02-09,3,0,0
3563,Uruguay,2020-02-09,0,0,0
3564,Uzbekistan,2020-02-09,0,0,0
3565,Venezuela,2020-02-09,0,0,0
3566,Vietnam,2020-02-09,13,0,1
3567,West Bank and Gaza,2020-02-09,0,0,0
3568,Western Sahara,2020-02-09,0,0,0
3569,Yemen,2020-02-09,0,0,0
3570,Zambia,2020-02-09,0,0,0
3571,Zimbabwe,2020-02-09,0,0,0
3572,Afghanistan,2020-02-10,0,0,0
3573,Albania,2020-02-10,0,0,0
3574,Algeria,2020-02-10,0,0,0
3575,Andorra,2020-02-10,0,0,0
3576,Angola,2020-02-10,0,0,0
3577,Antigua and Barbuda,2020-02-10,0,0,0
3578,Argentina,2020-02-10,0,0,0
3579,Armenia,2020-02-10,0,0,0
3580,Australia,2020-02-10,15,0,2
3581,Austria,2020-02-10,0,0,0
3582,Azerbaijan,2020-02-10,0,0,0
3583,Bahamas,2020-02-10,0,0,0
3584,Bahrain,2020-02-10,0,0,0
3585,Bangladesh,2020-02-10,0,0,0
3586,Barbados,2020-02-10,0,0,0
3587,Belarus,2020-02-10,0,0,0
3588,Belgium,2020-02-10,1,0,0
3589,Belize,2020-02-10,0,0,0
3590,Benin,2020-02-10,0,0,0
3591,Bhutan,2020-02-10,0,0,0
3592,Bolivia,2020-02-10,0,0,0
3593,Bosnia and Herzegovina,2020-02-10,0,0,0
3594,Botswana,2020-02-10,0,0,0
3595,Brazil,2020-02-10,0,0,0
3596,Brunei,2020-02-10,0,0,0
3597,Bulgaria,2020-02-10,0,0,0
3598,Burkina Faso,2020-02-10,0,0,0
3599,Burma,2020-02-10,0,0,0
3600,Burundi,2020-02-10,0,0,0
3601,Cabo Verde,2020-02-10,0,0,0
3602,Cambodia,2020-02-10,1,0,0
3603,Cameroon,2020-02-10,0,0,0
3604,Canada,2020-02-10,7,0,0
3605,Central African Republic,2020-02-10,0,0,0
3606,Chad,2020-02-10,0,0,0
3607,Chile,2020-02-10,0,0,0
3608,China,2020-02-10,42354,1012,3918
3609,Colombia,2020-02-10,0,0,0
3610,Comoros,2020-02-10,0,0,0
3611,Congo (Brazzaville),2020-02-10,0,0,0
3612,Congo (Kinshasa),2020-02-10,0,0,0
3613,Costa Rica,2020-02-10,0,0,0
3614,Cote d'Ivoire,2020-02-10,0,0,0
3615,Croatia,2020-02-10,0,0,0
3616,Cuba,2020-02-10,0,0,0
3617,Cyprus,2020-02-10,0,0,0
3618,Czechia,2020-02-10,0,0,0
3619,Denmark,2020-02-10,0,0,0
3620,Diamond Princess,2020-02-10,135,0,0
3621,Djibouti,2020-02-10,0,0,0
3622,Dominica,2020-02-10,0,0,0
3623,Dominican Republic,2020-02-10,0,0,0
3624,Ecuador,2020-02-10,0,0,0
3625,Egypt,2020-02-10,0,0,0
3626,El Salvador,2020-02-10,0,0,0
3627,Equatorial Guinea,2020-02-10,0,0,0
3628,Eritrea,2020-02-10,0,0,0
3629,Estonia,2020-02-10,0,0,0
3630,Eswatini,2020-02-10,0,0,0
3631,Ethiopia,2020-02-10,0,0,0
3632,Fiji,2020-02-10,0,0,0
3633,Finland,2020-02-10,1,0,0
3634,France,2020-02-10,11,0,0
3635,Gabon,2020-02-10,0,0,0
3636,Gambia,2020-02-10,0,0,0
3637,Georgia,2020-02-10,0,0,0
3638,Germany,2020-02-10,14,0,0
3639,Ghana,2020-02-10,0,0,0
3640,Greece,2020-02-10,0,0,0
3641,Grenada,2020-02-10,0,0,0
3642,Guatemala,2020-02-10,0,0,0
3643,Guinea,2020-02-10,0,0,0
3644,Guinea-Bissau,2020-02-10,0,0,0
3645,Guyana,2020-02-10,0,0,0
3646,Haiti,2020-02-10,0,0,0
3647,Holy See,2020-02-10,0,0,0
3648,Honduras,2020-02-10,0,0,0
3649,Hungary,2020-02-10,0,0,0
3650,Iceland,2020-02-10,0,0,0
3651,India,2020-02-10,3,0,0
3652,Indonesia,2020-02-10,0,0,0
3653,Iran,2020-02-10,0,0,0
3654,Iraq,2020-02-10,0,0,0
3655,Ireland,2020-02-10,0,0,0
3656,Israel,2020-02-10,0,0,0
3657,Italy,2020-02-10,3,0,0
3658,Jamaica,2020-02-10,0,0,0
3659,Japan,2020-02-10,26,0,4
3660,Jordan,2020-02-10,0,0,0
3661,Kazakhstan,2020-02-10,0,0,0
3662,Kenya,2020-02-10,0,0,0
3663,"Korea, South",2020-02-10,27,0,3
3664,Kosovo,2020-02-10,0,0,0
3665,Kuwait,2020-02-10,0,0,0
3666,Kyrgyzstan,2020-02-10,0,0,0
3667,Laos,2020-02-10,0,0,0
3668,Latvia,2020-02-10,0,0,0
3669,Lebanon,2020-02-10,0,0,0
3670,Lesotho,2020-02-10,0,0,0
3671,Liberia,2020-02-10,0,0,0
3672,Libya,2020-02-10,0,0,0
3673,Liechtenstein,2020-02-10,0,0,0
3674,Lithuania,2020-02-10,0,0,0
3675,Luxembourg,2020-02-10,0,0,0
3676,MS Zaandam,2020-02-10,0,0,0
3677,Madagascar,2020-02-10,0,0,0
3678,Malawi,2020-02-10,0,0,0
3679,Malaysia,2020-02-10,18,0,1
3680,Maldives,2020-02-10,0,0,0
3681,Mali,2020-02-10,0,0,0
3682,Malta,2020-02-10,0,0,0
3683,Mauritania,2020-02-10,0,0,0
3684,Mauritius,2020-02-10,0,0,0
3685,Mexico,2020-02-10,0,0,0
3686,Moldova,2020-02-10,0,0,0
3687,Monaco,2020-02-10,0,0,0
3688,Mongolia,2020-02-10,0,0,0
3689,Montenegro,2020-02-10,0,0,0
3690,Morocco,2020-02-10,0,0,0
3691,Mozambique,2020-02-10,0,0,0
3692,Namibia,2020-02-10,0,0,0
3693,Nepal,2020-02-10,1,0,0
3694,Netherlands,2020-02-10,0,0,0
3695,New Zealand,2020-02-10,0,0,0
3696,Nicaragua,2020-02-10,0,0,0
3697,Niger,2020-02-10,0,0,0
3698,Nigeria,2020-02-10,0,0,0
3699,North Macedonia,2020-02-10,0,0,0
3700,Norway,2020-02-10,0,0,0
3701,Oman,2020-02-10,0,0,0
3702,Pakistan,2020-02-10,0,0,0
3703,Panama,2020-02-10,0,0,0
3704,Papua New Guinea,2020-02-10,0,0,0
3705,Paraguay,2020-02-10,0,0,0
3706,Peru,2020-02-10,0,0,0
3707,Philippines,2020-02-10,3,1,0
3708,Poland,2020-02-10,0,0,0
3709,Portugal,2020-02-10,0,0,0
3710,Qatar,2020-02-10,0,0,0
